ResponseId,Duration (in seconds),PROLIFIC_PID,num_counterfactuals,info,CF,bias,agent-CF,acra_assigned,acra_display_order,factual_only_traj_display_order,traj_number,Alex_rating,AP5_rating,confidence,BFxCH_Alex_rating_traj,BFxCH_AP5_rating_traj,BFxCH_agreement,HPxCH_Alex_rating_traj,HPxCH_AP5_rating_traj,HPxCH_agreement,HPxTR_Alex_rating_traj,HPxTR_AP5_rating_traj,HPxTR_agreement,TRxCH_Alex_rating_traj,TRxCH_AP5_rating_traj,TRxCH_agreement,TRxTR_Alex_rating_traj,TRxTR_AP5_rating_traj,TRxTR_agreement,trajectory,"Please explain whether you found the wording of the questions to be clear, or you found anything else to be unclear in this survey.","If you have any other comments or any questions, please let us know here.",What is your age?,Which political party do you identify with: - Selected Choice,Which political party do you identify with: - Other (please specify): - Text,Do you identify as: - Selected Choice,Do you identify as: - Other (please specify): - Text,In what type of community do you live? (Check all that apply): - Selected Choice,In what type of community do you live? (Check all that apply): - Other (please specify): - Text,"50 States, D.C. and Puerto Rico",What is the highest level of school you have completed or the highest degree you have received?,Do you identify as:,Which religion do you practice? - Selected Choice,Which religion do you practice? - Some other religion (please specify): - Text
R_1Pp9gkpFZurYbut,1454,5a5479b4ac56240001537ffa,0,full,factual,both,none, ,factual-full-biased_both-questions,256|QID807|471|QID808|454|QID809|167-1|QID810|972|QID811,454,Medium Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,454,everything was clear,,38,Democratic Party,,Female,,Suburban community,,Virginia,Graduate degree,Black or African-American,Other Christian denomination,
R_1Pp9gkpFZurYbut,1454,5a5479b4ac56240001537ffa,0,full,factual,both,none, ,factual-full-biased_both-questions,256|QID807|471|QID808|454|QID809|167-1|QID810|972|QID811,167-1,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,0.5,0.5,0,1,1,1,167,everything was clear,,39,Democratic Party,,Female,,Suburban community,,Virginia,Graduate degree,Black or African-American,Other Christian denomination,
R_1Pp9gkpFZurYbut,1454,5a5479b4ac56240001537ffa,0,full,factual,both,none, ,factual-full-biased_both-questions,256|QID807|471|QID808|454|QID809|167-1|QID810|972|QID811,972,Medium Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,972,everything was clear,,40,Democratic Party,,Female,,Suburban community,,Virginia,Graduate degree,Black or African-American,Other Christian denomination,
R_1Iby90rmGzBD2Fe,1399,67d9dd773ab354c1bd77391e,1,full,1-CF,1,0,TRxCH,factual-cf-agent0-full-biased_1-TRxCH-questions|factual-cf-agent0-full-biased_1-BFxCH-questions|factual-cf-agent0-full-biased_1-TRxTR-questions|FL_266|factual-cf-agent0-full-biased_1-HPxTR-questions|factual-cf-agent0-full-biased_1-HPxCH-questions,,traj-833,Medium Responsibility,High Responsibility,High confidence,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,833,IT WAS VERY CLEAR,NO COMMENTS,56,Republican Party,,Male,,Suburban community,,Wisconsin,Graduate degree,Black or African-American,Catholicism,
R_1Iby90rmGzBD2Fe,1399,67d9dd773ab354c1bd77391e,1,full,1-CF,1,0,BFxCH,factual-cf-agent0-full-biased_1-TRxCH-questions|factual-cf-agent0-full-biased_1-BFxCH-questions|factual-cf-agent0-full-biased_1-TRxTR-questions|FL_266|factual-cf-agent0-full-biased_1-HPxTR-questions|factual-cf-agent0-full-biased_1-HPxCH-questions,,traj-6,Medium Responsibility,Medium Responsibility,High confidence,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,6,IT WAS VERY CLEAR,NO COMMENTS,57,Republican Party,,Male,,Suburban community,,Wisconsin,Graduate degree,Black or African-American,Catholicism,
R_1Iby90rmGzBD2Fe,1399,67d9dd773ab354c1bd77391e,1,full,1-CF,1,0,TRxTR,factual-cf-agent0-full-biased_1-TRxCH-questions|factual-cf-agent0-full-biased_1-BFxCH-questions|factual-cf-agent0-full-biased_1-TRxTR-questions|FL_266|factual-cf-agent0-full-biased_1-HPxTR-questions|factual-cf-agent0-full-biased_1-HPxCH-questions,,traj-255,Low Responsibility,Medium Responsibility,Medium confidence,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,255,IT WAS VERY CLEAR,NO COMMENTS,58,Republican Party,,Male,,Suburban community,,Wisconsin,Graduate degree,Black or African-American,Catholicism,
R_1Iby90rmGzBD2Fe,1399,67d9dd773ab354c1bd77391e,1,full,1-CF,1,0,HPxTR,factual-cf-agent0-full-biased_1-TRxCH-questions|factual-cf-agent0-full-biased_1-BFxCH-questions|factual-cf-agent0-full-biased_1-TRxTR-questions|FL_266|factual-cf-agent0-full-biased_1-HPxTR-questions|factual-cf-agent0-full-biased_1-HPxCH-questions,,traj-455,Low Responsibility,Low Responsibility,Medium confidence,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,455,IT WAS VERY CLEAR,NO COMMENTS,59,Republican Party,,Male,,Suburban community,,Wisconsin,Graduate degree,Black or African-American,Catholicism,
R_1Iby90rmGzBD2Fe,1399,67d9dd773ab354c1bd77391e,1,full,1-CF,1,0,HPxCH,factual-cf-agent0-full-biased_1-TRxCH-questions|factual-cf-agent0-full-biased_1-BFxCH-questions|factual-cf-agent0-full-biased_1-TRxTR-questions|FL_266|factual-cf-agent0-full-biased_1-HPxTR-questions|factual-cf-agent0-full-biased_1-HPxCH-questions,,traj-901,Low Responsibility,Low Responsibility,Medium confidence,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,901,IT WAS VERY CLEAR,NO COMMENTS,60,Republican Party,,Male,,Suburban community,,Wisconsin,Graduate degree,Black or African-American,Catholicism,
R_3ClusThJFbAAlec,814,66a9d46ff5d39bbede9f2e92,1,full,1-CF,both,1,TRxCH,factual-cf-agent1-full-biased_both-TRxCH-questions|factual-cf-agent1-full-biased_both-HPxCH-questions|factual-cf-agent1-full-biased_both-BFxCH-questions|factual-cf-agent1-full-biased_both-HPxTR-questions|factual-cf-agent1-full-biased_both-TRxTR-questions|FL_272,,traj-995,High Responsibility,Medium Responsibility,Medium confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,995,"Not much, it was vague.",Nothing ,28,Independent,,Male,,Suburban community,,Virginia,Graduate degree,White,Catholicism,
R_3ClusThJFbAAlec,814,66a9d46ff5d39bbede9f2e92,1,full,1-CF,both,1,HPxCH,factual-cf-agent1-full-biased_both-TRxCH-questions|factual-cf-agent1-full-biased_both-HPxCH-questions|factual-cf-agent1-full-biased_both-BFxCH-questions|factual-cf-agent1-full-biased_both-HPxTR-questions|factual-cf-agent1-full-biased_both-TRxTR-questions|FL_272,,traj-579,Low Responsibility,High Responsibility,Low confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,579,"Not much, it was vague.",Nothing ,29,Independent,,Male,,Suburban community,,Virginia,Graduate degree,White,Catholicism,
R_3ClusThJFbAAlec,814,66a9d46ff5d39bbede9f2e92,1,full,1-CF,both,1,BFxCH,factual-cf-agent1-full-biased_both-TRxCH-questions|factual-cf-agent1-full-biased_both-HPxCH-questions|factual-cf-agent1-full-biased_both-BFxCH-questions|factual-cf-agent1-full-biased_both-HPxTR-questions|factual-cf-agent1-full-biased_both-TRxTR-questions|FL_272,,traj-73,Low Responsibility,Low Responsibility,Medium confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,73,"Not much, it was vague.",Nothing ,30,Independent,,Male,,Suburban community,,Virginia,Graduate degree,White,Catholicism,
R_3ClusThJFbAAlec,814,66a9d46ff5d39bbede9f2e92,1,full,1-CF,both,1,HPxTR,factual-cf-agent1-full-biased_both-TRxCH-questions|factual-cf-agent1-full-biased_both-HPxCH-questions|factual-cf-agent1-full-biased_both-BFxCH-questions|factual-cf-agent1-full-biased_both-HPxTR-questions|factual-cf-agent1-full-biased_both-TRxTR-questions|FL_272,,traj-136,Low Responsibility,Medium Responsibility,Medium confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,136,"Not much, it was vague.",Nothing ,31,Independent,,Male,,Suburban community,,Virginia,Graduate degree,White,Catholicism,
R_3ClusThJFbAAlec,814,66a9d46ff5d39bbede9f2e92,1,full,1-CF,both,1,TRxTR,factual-cf-agent1-full-biased_both-TRxCH-questions|factual-cf-agent1-full-biased_both-HPxCH-questions|factual-cf-agent1-full-biased_both-BFxCH-questions|factual-cf-agent1-full-biased_both-HPxTR-questions|factual-cf-agent1-full-biased_both-TRxTR-questions|FL_272,,traj-973-1,Low Responsibility,Medium Responsibility,Medium confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,973,"Not much, it was vague.",Nothing ,32,Independent,,Male,,Suburban community,,Virginia,Graduate degree,White,Catholicism,
R_6Ms1ds9ZNbBk5gD,518,66fbab0373b325bac2693590,1,full,1-CF,0,0,TRxCH,factual-cf-agent0-full-biased_0-TRxCH-questions|factual-cf-agent0-full-biased_0-HPxTR-questions|FL_265|factual-cf-agent0-full-biased_0-BFxCH-questions|factual-cf-agent0-full-biased_0-HPxCH-questions|factual-cf-agent0-full-biased_0-TRxTR-questions,,traj-964,Medium Responsibility,Low Responsibility,Medium confidence,1,0.5,0,1,0.5,0,1,0.5,0,0.5,0.5,0.5,1,0.5,0,964,I did not find anything unclear in the survey.,I do not.,22,Independent,,Male,,Suburban community,,Arizona,"High school degree or equivalent (e.g., GED)",White,Some other religion (please specify):,Spirutual
R_6Ms1ds9ZNbBk5gD,518,66fbab0373b325bac2693590,1,full,1-CF,0,0,HPxTR,factual-cf-agent0-full-biased_0-TRxCH-questions|factual-cf-agent0-full-biased_0-HPxTR-questions|FL_265|factual-cf-agent0-full-biased_0-BFxCH-questions|factual-cf-agent0-full-biased_0-HPxCH-questions|factual-cf-agent0-full-biased_0-TRxTR-questions,,traj-868,Medium Responsibility,Medium Responsibility,High confidence,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0,0.5,0.5,0,0.5,0.5,868,I did not find anything unclear in the survey.,I do not.,23,Independent,,Male,,Suburban community,,Arizona,"High school degree or equivalent (e.g., GED)",White,Some other religion (please specify):,Spirutual
R_6Ms1ds9ZNbBk5gD,518,66fbab0373b325bac2693590,1,full,1-CF,0,0,BFxCH,factual-cf-agent0-full-biased_0-TRxCH-questions|factual-cf-agent0-full-biased_0-HPxTR-questions|FL_265|factual-cf-agent0-full-biased_0-BFxCH-questions|factual-cf-agent0-full-biased_0-HPxCH-questions|factual-cf-agent0-full-biased_0-TRxTR-questions,,traj-178,Medium Responsibility,Medium Responsibility,High confidence,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,178,I did not find anything unclear in the survey.,I do not.,24,Independent,,Male,,Suburban community,,Arizona,"High school degree or equivalent (e.g., GED)",White,Some other religion (please specify):,Spirutual
R_6Ms1ds9ZNbBk5gD,518,66fbab0373b325bac2693590,1,full,1-CF,0,0,HPxCH,factual-cf-agent0-full-biased_0-TRxCH-questions|factual-cf-agent0-full-biased_0-HPxTR-questions|FL_265|factual-cf-agent0-full-biased_0-BFxCH-questions|factual-cf-agent0-full-biased_0-HPxCH-questions|factual-cf-agent0-full-biased_0-TRxTR-questions,,traj-161,High Responsibility,Low Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,161,I did not find anything unclear in the survey.,I do not.,25,Independent,,Male,,Suburban community,,Arizona,"High school degree or equivalent (e.g., GED)",White,Some other religion (please specify):,Spirutual
R_6Ms1ds9ZNbBk5gD,518,66fbab0373b325bac2693590,1,full,1-CF,0,0,TRxTR,factual-cf-agent0-full-biased_0-TRxCH-questions|factual-cf-agent0-full-biased_0-HPxTR-questions|FL_265|factual-cf-agent0-full-biased_0-BFxCH-questions|factual-cf-agent0-full-biased_0-HPxCH-questions|factual-cf-agent0-full-biased_0-TRxTR-questions,,traj-86,High Responsibility,Low Responsibility,High confidence,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,86,I did not find anything unclear in the survey.,I do not.,26,Independent,,Male,,Suburban community,,Arizona,"High school degree or equivalent (e.g., GED)",White,Some other religion (please specify):,Spirutual
R_3wcrGRVu2er9jWh,1079,643bf6338ab6927af28b0b88,0,full,factual,none,none, ,factual-full-biased_none-questions,594-1|QID837|218-2|QID838|412-1|837-1|920-1|QID840|238-1|QID841,594-1,Medium Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,594,Everything was clear.,,31,Republican Party,,Male,,Rural community,,Washington,Some college but no degree,White,Catholicism,
R_3wcrGRVu2er9jWh,1079,643bf6338ab6927af28b0b88,0,full,factual,none,none, ,factual-full-biased_none-questions,594-1|QID837|218-2|QID838|412-1|837-1|920-1|QID840|238-1|QID841,218-2,Medium Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,218,Everything was clear.,,32,Republican Party,,Male,,Rural community,,Washington,Some college but no degree,White,Catholicism,
R_3wcrGRVu2er9jWh,1079,643bf6338ab6927af28b0b88,0,full,factual,none,none, ,factual-full-biased_none-questions,594-1|QID837|218-2|QID838|412-1|837-1|920-1|QID840|238-1|QID841,412-1,Low Responsibility,Low Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,412,Everything was clear.,,33,Republican Party,,Male,,Rural community,,Washington,Some college but no degree,White,Catholicism,
R_3wcrGRVu2er9jWh,1079,643bf6338ab6927af28b0b88,0,full,factual,none,none, ,factual-full-biased_none-questions,594-1|QID837|218-2|QID838|412-1|837-1|920-1|QID840|238-1|QID841,920-1,Medium Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,920,Everything was clear.,,34,Republican Party,,Male,,Rural community,,Washington,Some college but no degree,White,Catholicism,
R_3wcrGRVu2er9jWh,1079,643bf6338ab6927af28b0b88,0,full,factual,none,none, ,factual-full-biased_none-questions,594-1|QID837|218-2|QID838|412-1|837-1|920-1|QID840|238-1|QID841,238-1,Low Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,238,Everything was clear.,,35,Republican Party,,Male,,Rural community,,Washington,Some college but no degree,White,Catholicism,
R_5CaPaEnPpQqqjSx,1715,67f99e6f6e3952546bab0046,1,full,1-CF,0,1,HPxTR,factual-cf-agent1-full-biased_0-HPxTR-questions|factual-cf-agent1-full-biased_0-TRxCH-questions|factual-cf-agent1-full-biased_0-TRxTR-questions|factual-cf-agent1-full-biased_0-BFxCH-questions|FL_270|factual-cf-agent1-full-biased_0-HPxCH-questions,,traj-414,Medium Responsibility,Low Responsibility,Low confidence,1,0.5,0,1,0.5,0,1,0.5,0,0.5,0.5,0.5,1,0.5,0,414,Everything was clear,No,19,Republican Party,,Female,,Suburban community,,Arkansas,Graduate degree,Black or African-American,Other Christian denomination,
R_5CaPaEnPpQqqjSx,1715,67f99e6f6e3952546bab0046,1,full,1-CF,0,1,TRxCH,factual-cf-agent1-full-biased_0-HPxTR-questions|factual-cf-agent1-full-biased_0-TRxCH-questions|factual-cf-agent1-full-biased_0-TRxTR-questions|factual-cf-agent1-full-biased_0-BFxCH-questions|FL_270|factual-cf-agent1-full-biased_0-HPxCH-questions,,traj-428-2,High Responsibility,Medium Responsibility,Medium confidence,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,428,Everything was clear,No,20,Republican Party,,Female,,Suburban community,,Arkansas,Graduate degree,Black or African-American,Other Christian denomination,
R_5CaPaEnPpQqqjSx,1715,67f99e6f6e3952546bab0046,1,full,1-CF,0,1,TRxTR,factual-cf-agent1-full-biased_0-HPxTR-questions|factual-cf-agent1-full-biased_0-TRxCH-questions|factual-cf-agent1-full-biased_0-TRxTR-questions|factual-cf-agent1-full-biased_0-BFxCH-questions|FL_270|factual-cf-agent1-full-biased_0-HPxCH-questions,,traj-569,Medium Responsibility,High Responsibility,Low confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0,569,Everything was clear,No,21,Republican Party,,Female,,Suburban community,,Arkansas,Graduate degree,Black or African-American,Other Christian denomination,
R_5CaPaEnPpQqqjSx,1715,67f99e6f6e3952546bab0046,1,full,1-CF,0,1,BFxCH,factual-cf-agent1-full-biased_0-HPxTR-questions|factual-cf-agent1-full-biased_0-TRxCH-questions|factual-cf-agent1-full-biased_0-TRxTR-questions|factual-cf-agent1-full-biased_0-BFxCH-questions|FL_270|factual-cf-agent1-full-biased_0-HPxCH-questions,,traj-19,Low Responsibility,High Responsibility,Low confidence,1,1,0.5,0.5,1,0.5,1,1,0.5,0.5,1,0.5,1,1,0.5,19,Everything was clear,No,22,Republican Party,,Female,,Suburban community,,Arkansas,Graduate degree,Black or African-American,Other Christian denomination,
R_5CaPaEnPpQqqjSx,1715,67f99e6f6e3952546bab0046,1,full,1-CF,0,1,HPxCH,factual-cf-agent1-full-biased_0-HPxTR-questions|factual-cf-agent1-full-biased_0-TRxCH-questions|factual-cf-agent1-full-biased_0-TRxTR-questions|factual-cf-agent1-full-biased_0-BFxCH-questions|FL_270|factual-cf-agent1-full-biased_0-HPxCH-questions,,traj-785,Low Responsibility,High Responsibility,Low confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,785,Everything was clear,No,23,Republican Party,,Female,,Suburban community,,Arkansas,Graduate degree,Black or African-American,Other Christian denomination,
R_5YixQRlWIRjuxqx,379,67f79096b772b3aea325a6d0,0,partial,factual,both,none,BFxCH,factual-partial-biased_both-BFxCH-questions|factual-partial-biased_both-TRxTR-questions|factual-partial-biased_both-HPxTR-questions|factual-partial-biased_both-TRxCH-questions|FL_282|factual-partial-biased_both-HPxCH-questions,,traj-338,Medium Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,1,1,1,0,338,Everything was clear and I understood the words clearly,,33,"Republican Party,Libertarian Party",,Male,,Suburban community,,West Virginia,Graduate degree,Black or African-American,No religion,
R_5YixQRlWIRjuxqx,379,67f79096b772b3aea325a6d0,0,partial,factual,both,none,TRxTR,factual-partial-biased_both-BFxCH-questions|factual-partial-biased_both-TRxTR-questions|factual-partial-biased_both-HPxTR-questions|factual-partial-biased_both-TRxCH-questions|FL_282|factual-partial-biased_both-HPxCH-questions,,traj-371,Medium Responsibility,Low Responsibility,Medium confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,371,Everything was clear and I understood the words clearly,,34,"Republican Party,Libertarian Party",,Male,,Suburban community,,West Virginia,Graduate degree,Black or African-American,No religion,
R_5YixQRlWIRjuxqx,379,67f79096b772b3aea325a6d0,0,partial,factual,both,none,HPxTR,factual-partial-biased_both-BFxCH-questions|factual-partial-biased_both-TRxTR-questions|factual-partial-biased_both-HPxTR-questions|factual-partial-biased_both-TRxCH-questions|FL_282|factual-partial-biased_both-HPxCH-questions,,traj-593,Medium Responsibility,Medium Responsibility,Medium confidence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,Everything was clear and I understood the words clearly,,35,"Republican Party,Libertarian Party",,Male,,Suburban community,,West Virginia,Graduate degree,Black or African-American,No religion,
R_5YixQRlWIRjuxqx,379,67f79096b772b3aea325a6d0,0,partial,factual,both,none,TRxCH,factual-partial-biased_both-BFxCH-questions|factual-partial-biased_both-TRxTR-questions|factual-partial-biased_both-HPxTR-questions|factual-partial-biased_both-TRxCH-questions|FL_282|factual-partial-biased_both-HPxCH-questions,,traj-66,Medium Responsibility,High Responsibility,High confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66,Everything was clear and I understood the words clearly,,36,"Republican Party,Libertarian Party",,Male,,Suburban community,,West Virginia,Graduate degree,Black or African-American,No religion,
R_5YixQRlWIRjuxqx,379,67f79096b772b3aea325a6d0,0,partial,factual,both,none,HPxCH,factual-partial-biased_both-BFxCH-questions|factual-partial-biased_both-TRxTR-questions|factual-partial-biased_both-HPxTR-questions|factual-partial-biased_both-TRxCH-questions|FL_282|factual-partial-biased_both-HPxCH-questions,,traj-653,Medium Responsibility,Medium Responsibility,Medium confidence,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,653,Everything was clear and I understood the words clearly,,37,"Republican Party,Libertarian Party",,Male,,Suburban community,,West Virginia,Graduate degree,Black or African-American,No religion,
R_17KE7VfrCYZcN6A,548,5dae25fc2e361800135fbd02,2,partial,2-CF,0,both,HPxTR,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions,,traj-872,Medium Responsibility,Low Responsibility,Low confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0,872,I didn't find anything unclear.,I have no comments.,62,Independent,,Female,,City or urban community,,California,Graduate degree,White,Catholicism,
R_17KE7VfrCYZcN6A,548,5dae25fc2e361800135fbd02,2,partial,2-CF,0,both,HPxCH,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions,,traj-611,Medium Responsibility,Low Responsibility,Medium confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,611,I didn't find anything unclear.,I have no comments.,63,Independent,,Female,,City or urban community,,California,Graduate degree,White,Catholicism,
R_17KE7VfrCYZcN6A,548,5dae25fc2e361800135fbd02,2,partial,2-CF,0,both,TRxTR,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions,,traj-82,Medium Responsibility,Medium Responsibility,Low confidence,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,82,I didn't find anything unclear.,I have no comments.,64,Independent,,Female,,City or urban community,,California,Graduate degree,White,Catholicism,
R_17KE7VfrCYZcN6A,548,5dae25fc2e361800135fbd02,2,partial,2-CF,0,both,BFxCH,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions,,traj-719,Low Responsibility,Low Responsibility,Low confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,0,1,1,0,719,I didn't find anything unclear.,I have no comments.,65,Independent,,Female,,City or urban community,,California,Graduate degree,White,Catholicism,
R_17KE7VfrCYZcN6A,548,5dae25fc2e361800135fbd02,2,partial,2-CF,0,both,TRxCH,factual-cf-both-agents-partial-biased_0-HPxTR-questions|factual-cf-both-agents-partial-biased_0-HPxCH-questions|factual-cf-both-agents-partial-biased_0-TRxTR-questions|FL_255|factual-cf-both-agents-partial-biased_0-BFxCH-questions|factual-cf-both-agents-partial-biased_0-TRxCH-questions,,traj-71-1,Low Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,71,I didn't find anything unclear.,I have no comments.,66,Independent,,Female,,City or urban community,,California,Graduate degree,White,Catholicism,
R_74986k8FzK6MRT8,696,67f6773f51ba59cb2568c099,0,full,factual,none,none, ,factual-full-biased_none-questions,150-2|QID837|227-2|QID838|85-1|837-1|975-1|QID840|80-1|QID841,150-2,Medium Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,150,The study was easy to understand.,No comments.,20,Democratic Party,,Male,,Suburban community,,Michigan,Bachelor degree,Asian-American,Other Christian denomination,
R_74986k8FzK6MRT8,696,67f6773f51ba59cb2568c099,0,full,factual,none,none, ,factual-full-biased_none-questions,150-2|QID837|227-2|QID838|85-1|837-1|975-1|QID840|80-1|QID841,227-2,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,227,The study was easy to understand.,No comments.,21,Democratic Party,,Male,,Suburban community,,Michigan,Bachelor degree,Asian-American,Other Christian denomination,
R_74986k8FzK6MRT8,696,67f6773f51ba59cb2568c099,0,full,factual,none,none, ,factual-full-biased_none-questions,150-2|QID837|227-2|QID838|85-1|837-1|975-1|QID840|80-1|QID841,85-1,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85,The study was easy to understand.,No comments.,22,Democratic Party,,Male,,Suburban community,,Michigan,Bachelor degree,Asian-American,Other Christian denomination,
R_74986k8FzK6MRT8,696,67f6773f51ba59cb2568c099,0,full,factual,none,none, ,factual-full-biased_none-questions,150-2|QID837|227-2|QID838|85-1|837-1|975-1|QID840|80-1|QID841,975-1,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,975,The study was easy to understand.,No comments.,23,Democratic Party,,Male,,Suburban community,,Michigan,Bachelor degree,Asian-American,Other Christian denomination,
R_74986k8FzK6MRT8,696,67f6773f51ba59cb2568c099,0,full,factual,none,none, ,factual-full-biased_none-questions,150-2|QID837|227-2|QID838|85-1|837-1|975-1|QID840|80-1|QID841,80-1,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,80,The study was easy to understand.,No comments.,24,Democratic Party,,Male,,Suburban community,,Michigan,Bachelor degree,Asian-American,Other Christian denomination,
R_3D5rc3dZcuEMtRp,526,5f2f21ab32376614a22ffdff,1,full,1-CF,none,1,HPxTR,FL_273|factual-cf-agent1-full-biased_none-HPxTR-questions|factual-cf-agent1-full-biased_none-TRxCH-questions|factual-cf-agent1-full-biased_none-TRxTR-questions|factual-cf-agent1-full-biased_none-HPxCH-questions|factual-cf-agent1-full-biased_none-BFxCH-questions,,traj-670,Low Responsibility,High Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,670,Everything is clear,,26,Democratic Party,,Male,,City or urban community,,California,Bachelor degree,White,Islam,
R_3D5rc3dZcuEMtRp,526,5f2f21ab32376614a22ffdff,1,full,1-CF,none,1,TRxCH,FL_273|factual-cf-agent1-full-biased_none-HPxTR-questions|factual-cf-agent1-full-biased_none-TRxCH-questions|factual-cf-agent1-full-biased_none-TRxTR-questions|factual-cf-agent1-full-biased_none-HPxCH-questions|factual-cf-agent1-full-biased_none-BFxCH-questions,,traj-535,High Responsibility,Low Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,535,Everything is clear,,27,Democratic Party,,Male,,City or urban community,,California,Bachelor degree,White,Islam,
